country,gas,year,emission,population,per_capital,emission_per_capital,emission_per_pop,change_in_emission
Belarus,GHG,2009,89716105.67659838,9504195,5213.64137606991,17207.954902380952,9.439632254662113,-2.134453858278739
Belarus,GHG,2010,91884268.70265986,9483836,5881.14218868711,15623.541440539775,9.688513034457772,2.416693200970069
Belarus,GHG,2011,91314467.79483317,9461643,6362.67265292987,14351.589776158746,9.651015980504988,-0.6201289033170455
Belarus,GHG,2012,92432607.46039404,9446836,6776.10991663247,13640.954559121195,9.784504299682354,1.2244934374179628
Belarus,GHG,2013,94456410.80129473,9453525.5,7793.46473354336,12119.95101418126,9.991659810014236,2.1894906965248797
Belarus,GHG,2014,93371444.20697856,9458334.5,8130.30457435098,11484.372246218358,9.87186953548519,-1.1486426226787116
Belarus,GHG,2015,88307455.6571981,9470972,5819.71474778215,15173.846053339885,9.324011902600715,-5.423487440715817
Belarus,GHG,2016,87563304.17772168,9483871.5,4915.843487464,17812.467870675457,9.232864888323475,-0.8426825050482188
Belarus,GHG,2017,89247595.87564754,9481846.5,5637.21856500439,15831.849492175586,9.412470015797824,1.9235131813977298
Belarus,GHG,2018,92202406.44637793,9465304,6191.59174029738,14891.551367362843,9.7410929903971315,3.310801307014982
Belarus,GHG,2019,92291632.97924687,9435907.25,6658.08998937656,13861.577888929785,9.780896583022992,0.09677245563089294
Belarus,GHG,2020,89940277.06290108,9410259,6370.49250092413,14118.26119406843,9.557683488084768,-2.5477454894253815
Belarus,GHG,2021,91988201.69097856,9302600,7121.00468882456,12917.868434399632,9.888439972800997,2.2769827878618054
Canada,GHG,1990,588602823.8444284,27691138,21552.7340805461,27309.891248354998,21.255999801973772,539.8677363231395
Canada,GHG,1991,582031221.6702895,27667140,21863.3647650826,26621.301337835986,21.036913163785254,-1.116474795553448
Canada,GHG,1992,599242661.5929295,27498647,20967.3554365325,28579.79221112636,21.79171439209098,2.9571334460799674
Canada,GHG,1993,601743654.4355397,28684764,20198.8908919601,29790.92553418642,20.97781436987035,0.4173589436977011
Canada,GHG,1994,621934128.9437997,29000663,20010.4994942287,31080.390028403537,21.445514157514253,3.3553281965556425
Canada,GHG,1995,639070285.2522435,29302311,20688.1187552833,30890.69106822672,21.809552333679193,2.7553008447285694
Canada,GHG,1996,660767802.9939805,29228489,21309.2470687549,31008.500716238083,22.60697783569929,3.3951692391976747
Canada,GHG,1997,676394224.3352554,29905948,21919.0489760861,30858.739586430427,22.617381142214764,2.364888432891336
Canada,GHG,1998,682434829.8660473,30155173,21032.5360220862,32446.62598696727,22.630771505308466,0.8930598922142551
Canada,GHG,1999,694516938.2513708,30401286,22316.0993933454,31121.78907298082,22.844985513157923,1.7704413456879213
Canada,GHG,2000,719463713.6865278,30685730,24272.9260624572,29640.58440400881,23.446198401880217,3.5919606939993622
Canada,GHG,2001,710171839.8389997,30513998.5,23836.7672556006,29793.127240110145,23.273640779624465,-1.291499997952168
Canada,GHG,2002,715489765.4960622,31360079,24284.376581197,29462.96616278197,22.815304945375367,0.7488223777315667
Canada,GHG,2003,734140546.5202886,31644028,28323.5511575873,25919.79171099198,23.19997146129085,2.6067152772332807
Canada,GHG,2004,736725456.7196602,31940655,32172.5737881727,22899.176844548743,23.065446113101316,0.35210018185532
Canada,GHG,2005,732220092.9937717,32243753,36415.482488109,20107.384084032623,22.70889784429783,-0.6115390319141474
Canada,GHG,2006,725289222.8794755,32092034.5,40555.1239799877,17884.034166370104,22.600288020987747,-0.9465555753815067
Canada,GHG,2007,748070090.8710178,32889025,44696.0611916292,16736.82357968309,22.745280252942063,3.140935680954953
Canada,GHG,2008,730801235.5870068,33247118,46748.9650179427,15632.458072740612,21.980889759738176,-2.308454180263237
Canada,GHG,2009,689549318.4216195,33628895,40918.8506604706,16851.629683913736,20.504667739502576,-5.644751973120597
Canada,GHG,2010,701867547.4300764,34004889,47617.91113651,14739.570272580366,20.640195221048256,1.786417400375841
Canada,GHG,2011,711312823.1873122,33908009,52233.3415561157,13617.98426055376,20.977723085637738,1.3457347888245068
Canada,GHG,2012,716370500.321952,34714222,52712.2033030208,13590.221152468857,20.63622512761346,0.7110341568111849
Canada,GHG,2013,723096304.4409424,35082954,52681.4641397617,13725.82019593454,20.61104388304766,0.938872289683579
Canada,GHG,2014,720195459.0728362,35437435,50940.6604337491,14137.929366060864,20.32301319417831,-0.4011699894316314
Canada,GHG,2015,722918267.9779263,35702908,43549.8504235999,16599.787621455824,20.248162081865328,0.3780652697526555
Canada,GHG,2016,704927867.4717193,35630608.5,42317.7861129982,16657.957143348664,19.78433423251021,-2.4885801484209154
Canada,GHG,2017,712233801.3686699,36545236,45125.1098082187,15783.536137544195,19.489101161329753,1.0364087212431996
Canada,GHG,2018,724615779.7806065,37065084,46493.6911961323,15585.249549747205,19.549821599773157,1.7384710453425143
Canada,GHG,2019,723679290.4266173,37601230,46411.963246769,15592.516235067833,19.246160043876685,-0.12923943697069176
Canada,GHG,2020,658788389.6036918,38007166,43427.8080385266,15169.736151989377,17.333267879107108,-8.966803621625198
Canada,GHG,2021,670428304.5378723,37609239,52112.0614958113,12865.127290958553,17.826159804453162,1.7668670422656865
Switzerland,GHG,1990,54933878.651113614,6792980,39631.586200725,1386.1135502597845,8.086860060108172,-91.80615163779822
Switzerland,GHG,1991,56818255.0036635,6799979,39604.6828725469,1434.634767472123,8.355651540050859,3.4302627064031066
Switzerland,GHG,1992,56567895.5850467,6875364,40760.3479119274,1387.8167994855035,8.227621924460538,-0.44063200920313184
Switzerland,GHG,1993,53980311.657070644,6938265,39281.8097004205,1374.1808757984184,7.780087912045827,-4.574297666926229
Switzerland,GHG,1994,52929343.88829911,6993795,43142.1732201952,1226.8585455385091,7.568043371059504,-1.946946463459099
Switzerland,GHG,1995,53818431.92695257,7040687,50174.31391077,1072.6291548831794,7.6439176925423,1.6797639519767606
Switzerland,GHG,1996,54468393.89143239,7071851,48158.892278315,1131.0142595609168,7.702141050685653,1.2076939836560239
Switzerland,GHG,1997,53252235.18001471,7088906,41642.2884366348,1278.801842531931,7.512052660878097,-2.2327787263963703
Switzerland,GHG,1998,54784056.08654521,7110002,42750.4384961462,1281.4852435135558,7.7052096590894354,2.8765382360990253
Switzerland,GHG,1999,54585787.287264936,7143991,41797.9763925693,1305.9433015271288,7.640797320050506,-0.3619096749007694
Switzerland,GHG,2000,53839343.68489881,7253205.666666667,38962.9365975168,1381.8091855101632,7.42283428309866,-1.3674687853046228
Switzerland,GHG,2001,55364277.678336695,7226647,39757.4689864035,1392.5503582049075,7.661129383839656,2.832378496964496
Switzerland,GHG,2002,53808301.21938506,7284754,42626.9679743711,1262.3065579455847,7.38642666854434,-2.8104339552513844
Switzerland,GHG,2003,54870358.238555335,7339002,49528.0277771338,1107.8647929503866,7.476542210855826,1.973779129060589
Switzerland,GHG,2004,55465746.137461975,7389626,54941.6588432055,1009.5389783506926,7.505893550967529,1.0850811221572891
Switzerland,GHG,2005,56089860.102897644,7437116,56613.9204799454,990.7432593855888,7.541883184677722,1.12522414083985
Switzerland,GHG,2006,55758811.10993998,7483935,59369.3610355033,939.1849623679765,7.45046704840969,-0.5902118357049785
Switzerland,GHG,2007,53816985.5383098,7529928,65441.223400748,822.3713240925546,7.14707837024601,-3.4825447906367137
Switzerland,GHG,2008,55211167.79928032,7620584.5,74664.5665548172,739.4560813360567,7.245004343076351,2.5905989475721793
Switzerland,GHG,2009,53726264.862707146,7743832,72168.2506953755,744.4584612350858,6.937942980001005,-2.6894974255417456
Switzerland,GHG,2010,55306849.621554084,7826949.666666667,77141.5158326887,716.9531091599034,7.066207395851072,2.9419219126548013
Switzerland,GHG,2011,51186292.59980723,7964278.25,91270.3684744346,560.8204881318611,6.426984466521776,-7.4503556972462155
Switzerland,GHG,2012,52516284.79779901,8017960.5,86559.8264959265,606.7050608086699,6.549830820169171,2.5983366453009915
Switzerland,GHG,2013,53361838.614876695,8114488.25,88120.1513510218,605.5577276792538,6.576118785417761,1.6100792741399694
Switzerland,GHG,2014,49425480.29144421,8213157.25,89694.1056552288,551.0449090314655,6.017841712630574,-7.376729186267336
Switzerland,GHG,2015,48903483.930807084,8304761,84782.9392174126,576.8080746222037,5.888608224945556,-1.056128048850723
Switzerland,GHG,2016,49211975.865724735,8396444,83077.6456251208,592.3612241948771,5.861049733163793,0.6308179093214145
Switzerland,GHG,2017,48245133.56409367,8467985,83353.5975674271,578.8008552968191,5.697356993912209,-1.9646484105192201
Switzerland,GHG,2018,46741169.03189237,8525864.5,86387.3396109094,541.0650361779363,5.482279132150454,-3.117339348233512
Switzerland,GHG,2019,46470472.58473198,8606033,85325.7504553299,544.6242469213371,5.399755332652336,-0.5791392315748123
Switzerland,GHG,2020,43789736.947404064,8670300,87079.7251514925,502.8694896684975,5.050544611767075,-5.768685981060328
Switzerland,GHG,2021,45135720.11110424,8717439.5,93525.3661913239,482.6040458240019,5.177635028164433,3.0737411492488325
European Union,GHG,1990,4860553447.865023,638952821.5,12977.327499309975,374541.9423316138,7.607061561218918,10668.751303624897
European Union,GHG,1991,4755619497.676363,787869450.5,13004.021681081038,365703.7502940416,6.036050128175852,-2.1588889272424616
European Union,GHG,1992,4605654436.023377,504761761.5,13913.758111589363,331014.4102754763,9.12441232144202,-3.1534285223252154
European Union,GHG,1993,4527256345.0985565,531737119.5,12782.099216990424,354187.2323351054,8.514087467423002,-1.7022139201679127
European Union,GHG,1994,4503905857.962807,486986022,13780.604680758732,326829.3345829314,9.248532102555515,-0.5157756785968233
European Union,GHG,1995,4554457557.284659,549884468.5,16272.027294751084,279894.9064419161,8.282571736765938,1.1223968909669457
European Union,GHG,1996,4645355284.013923,707631670,16534.346232788164,280951.8573405719,6.564651471879322,1.9957969875880455
European Union,GHG,1997,4574168431.254426,606694234,15512.411668003797,294871.52153711824,7.539495473850879,-1.5324307487195274
European Union,GHG,1998,4535002614.665701,519754608,16075.355783680701,282109.0043474821,8.725276399407509,-0.8562390558492006
European Union,GHG,1999,4458980304.52088,582238123,16274.796590816813,273980.70873812924,7.658344804949984,-1.6763454534507511
European Union,GHG,2000,4446889196.27092,593151776,15204.190153438347,292477.8729674911,7.497051136319821,-0.27116307819751945
European Union,GHG,2001,4495319801.582684,813917285.5,15451.470061102056,290931.5284439713,5.523067124469718,1.089089544942491
European Union,GHG,2002,4480931200.117772,658898362,17003.84994927351,263524.5084781062,6.800640976730448,-0.3200795961133981
European Union,GHG,2003,4561695816.783361,608319330,21081.117261371986,216387.76352437405,7.4988506723653865,1.802406978787503
European Union,GHG,2004,4564128221.221971,673393970.5,24413.051883317174,186954.4308936196,6.7777978734099324,0.05332237256284903
European Union,GHG,2005,4537296299.8341875,583387623.5,25753.36859623977,176182.6334632074,7.777498385401019,-0.5878871076194097
European Union,GHG,2006,4533404375.745552,704225662,27842.35219751734,162824.04387334015,6.437431380831379,-0.08577628242567435
European Union,GHG,2007,4498310539.005727,717471406,32637.28657756375,137827.34444897313,6.26967221465231,-0.7741166203390759
European Union,GHG,2008,4404071853.632181,741273879.5,36132.41945581859,121886.99013132292,5.941220883977176,-2.09497953857084
European Union,GHG,2009,4089028696.3626685,668186955,32270.631813661064,126710.5249123653,6.119587737780168,-7.153451799604185
European Union,GHG,2010,4176794131.977252,737824258.5,31948.513744555905,130735.16237321014,5.660960701493731,2.1463638954809454
European Union,GHG,2011,4066020156.6450424,1157636636.5,34507.558940079194,117829.8402302377,3.5123457814347105,-2.652129164905006
European Union,GHG,2012,3991710900.201124,857709531.5,32252.78806711396,123763.28185628109,4.653919250751762,-1.8275673405719746
European Union,GHG,2013,3905193391.954582,783112916,33733.40541350484,115766.35516292037,4.986756458955636,-2.167429215431978
European Union,GHG,2014,3764333015.8579044,860076037.75,34498.15338632266,109116.94239699027,4.376744439602781,-3.6070012918406578
European Union,GHG,2015,3809061474.288179,841456355.3752227,30276.335529740438,125809.85801754438,4.5267487136509175,1.1882173612655447
European Union,GHG,2016,3811406648.701867,805119774.798377,30980.736591452252,123025.04937062904,4.733962284874126,0.06156830047292526
European Union,GHG,2017,3832777042.5937424,774795849.464071,33074.20388079511,115884.18141242956,4.946821856679908,0.5606957184469897
European Union,GHG,2018,3747655889.954201,817933277.005223,35964.614378314334,104203.97812506322,4.581860153282736,-2.2208740997346768
European Union,GHG,2019,3588259605.8129244,728758678.873153,35492.08250723493,101100.28356553805,4.923796737983677,-4.2532262518697985
European Union,GHG,2020,3300463610.0149503,740533516.076844,35364.22232471368,93327.75876449792,4.45687269834856,-8.020489803239128
European Union,GHG,2021,3468394084.668013,592911581.954405,40113.903720907816,86463.63886196015,5.8497661206671,5.088087447578377
United Kingdom,GHG,1990,806301842.5151231,57237493,19108.6394757798,42195.66984541786,14.086952454663294,-76.75287689829224
United Kingdom,GHG,1991,815170024.0455333,56163751,19922.8931711627,40916.247306161706,14.514166335605564,1.0998587703517293
United Kingdom,GHG,1992,794899520.492862,57584530,20513.4516636254,38750.159335807126,13.804046338363133,-2.4866595869255192
United Kingdom,GHG,1993,775932799.4165694,57713889,18412.9158230875,42140.68031765216,13.444472602020795,-2.3860526503441197
United Kingdom,GHG,1994,763724112.9270966,57862145,19735.6675430252,38697.6579972338,13.19902870740614,-1.5734205975894515
United Kingdom,GHG,1995,757644216.4086263,58024799,23239.1434863152,32602.07145133293,13.057248443180757,-0.7960854470298309
United Kingdom,GHG,1996,778384725.6307075,58164374,24479.1072132199,31797.92133964519,13.382499837971393,2.737499841336483
United Kingdom,GHG,1997,754225940.996463,58314249,26810.4689984955,28131.76975899926,12.933818988159532,-3.103707439103362
United Kingdom,GHG,1998,752806842.7712183,58474943,28320.3996861612,26581.78737283423,12.874007295248125,-0.1881529324448543
United Kingdom,GHG,1999,723801608.7856126,58684427,28812.1751734911,25121.380264672025,12.3337935767118,-3.8529450501316114
United Kingdom,GHG,2000,723919576.1594441,58886065,28310.068814729,25571.099134270116,12.29356344594335,0.016298302241885738
United Kingdom,GHG,2001,727063543.1130177,58897130,27901.6578887239,26058.076764207304,12.344634502785071,0.43429782217702073
United Kingdom,GHG,2002,705879637.2705561,59302620.5,30086.1024874602,23461.98340462227,11.903009197891281,-2.9136250941368784
United Kingdom,GHG,2003,711313285.3928951,59569028,34479.6566160524,20629.94110741042,11.940991976449492,0.7697697787896878
United Kingdom,GHG,2004,707930970.1271877,59872061.5,40386.9152056607,17528.721035568542,11.824062048158936,-0.47550289516090594
United Kingdom,GHG,2005,699595391.150108,60297663,42144.0130067547,16600.113307624008,11.602363281477558,-1.1774564652231798
United Kingdom,GHG,2006,692195477.0792079,60723664,44569.2970275006,15530.769458896837,11.399105908352432,-1.0577419697884098
United Kingdom,GHG,2007,680031347.8417546,61196177,50489.1011713163,13468.874114718676,11.112317487442958,-1.7573257324334408
United Kingdom,GHG,2008,658727305.6771085,61697709.5,47482.694945091,13872.997445466415,10.676689799596346,-3.1328029556666186
United Kingdom,GHG,2009,601900313.5139762,62151414.5,38840.5287061138,15496.707526003178,9.684418582524396,-8.626785571719942
United Kingdom,GHG,2010,615724586.8550018,62634826.5,39697.1948100279,15510.531406603668,9.830387042821965,2.29677124776985
United Kingdom,GHG,2011,570233516.4931704,63217410.5,42132.3476464237,13534.339963170156,9.02019731562985,-7.388217286269293
United Kingdom,GHG,2012,586328482.8371987,63600166.5,42413.3358283528,13824.153922013493,9.218977167885225,2.8225219806456465
United Kingdom,GHG,2013,572040661.83819,64000862.5,43331.5036203131,13201.495772005166,8.93801488750546,-2.4368287431425983
United Kingdom,GHG,2014,531430161.54035425,64452506.5,47322.1779013807,11230.044455009094,8.245298598904826,-7.099233150199204
United Kingdom,GHG,2015,513880193.21691865,64992599.5,44996.3444061099,11420.487597368923,7.906749340237093,-3.3024035129219786
United Kingdom,GHG,2016,488309306.5858663,65515305,41118.7469940074,11875.588199636333,7.45336233397473,-4.9760405185063075
United Kingdom,GHG,2017,476874214.8652759,65924401,40617.679070323,11740.55794866183,7.233652602551154,-2.341772226407395
United Kingdom,GHG,2018,467869951.31532747,66435550,43324.137861978,10799.290520353044,7.042463730868902,-1.8881841939162707
United Kingdom,GHG,2019,453233646.267804,66796807,42783.9955269695,10593.532480670296,6.785259155692937,-3.1282849018998227
United Kingdom,GHG,2020,408965076.6136802,67081234,40331.4997682229,10140.090970182639,6.09656460126658,-9.767273462298668
United Kingdom,GHG,2021,429489471.0985237,67026292,46541.7569268803,9228.045941051938,6.407776087308003,5.018617886590695
Iceland,GHG,1990,3682044.9567323495,254788,25365.7141687478,145.15833980613354,14.451406489836058,-99.14269261425324
Iceland,GHG,1991,3475789.967245591,257965,26782.815513969,129.776870002063,13.473881988818603,-5.601642345774091
Iceland,GHG,1992,3409119.1099299057,261103,27102.9754304337,125.78394275123885,13.056606434739953,-1.9181497715329108
Iceland,GHG,1993,3496415.8432462728,263783,23561.3080600087,148.39650813703514,13.254894527874324,2.560682994680169
Iceland,GHG,1994,3424410.1845785338,266006,24000.3240311207,142.68183130103472,12.873432120247415,-2.0594134649866143
Iceland,GHG,1995,3554690.6411080724,267380,26612.411889236,133.5726598514676,13.294527044311737,3.80446411227962
Iceland,GHG,1996,3615808.0637966967,268927,27592.1975729665,131.04458440596594,13.445314393112989,1.7193457563320549
Iceland,GHG,1997,3774465.760229324,270915,27895.7307152294,135.30621580630228,13.932287840205689,4.387890442006271
Iceland,GHG,1998,3907363.2618017145,273794,31003.1139287028,126.0313164280012,14.271179287353684,3.5209619059921247
Iceland,GHG,1999,4123132.4154555886,277184,32353.0520099182,127.44183807424398,14.875073653080944,5.522116557813498
Iceland,GHG,2000,4154228.5911063664,281154,32067.0871549196,129.54804940769438,14.77563396254852,0.7541881394401388
Iceland,GHG,2001,4049734.405040366,285054,28870.0892688026,140.27439843826747,14.206902569479348,-2.515369190075577
Iceland,GHG,2002,4143911.387559893,287559,32378.2599029578,127.98437593557462,14.410647510806106,2.325510097706969
Iceland,GHG,2003,4106869.1117782127,289272,39438.5652405432,104.13332956535433,14.19725763910165,-0.8938964257991143
Iceland,GHG,2004,4210917.893292449,292587,47288.4861567388,89.04742434205365,14.392019786567584,2.5335304993244634
